    1.0e-30 1.0e-30
   0.00910005        2.28574  
   0.00915005        2.28601  
   0.00920005        2.28628  
   0.00925005        2.28655  
   0.00930005        2.28681  
   0.00935005        2.28708  
   0.00940005        2.28734  
   0.00945005         2.2876  
   0.00950005        2.28786  
   0.00955005        2.28812  
   0.00960005        2.28838  
   0.00965005        2.28864  
   0.00970005        2.28889  
   0.00975005        2.28914  
   0.00980005         2.2894  
   0.00985005        2.28965  
   0.00990005         2.2899  
   0.00995005        2.29015  
    0.0100001         2.2904  
    0.0100501        2.29065  
    0.0101001         2.2909  
    0.0101501        2.29114  
    0.0102001        2.29139  
    0.0102501        2.29163  
    0.0103001        2.29188  
    0.0103501        2.29212  
    0.0104001        2.29236  
    0.0104501         2.2926  
    0.0105001        2.29284  
    0.0105501        2.29308  
    0.0106001        2.29332  
    0.0106501        2.29355  
    0.0107001        2.29379  
    0.0107501        2.29403  
    0.0108001        2.29426  
    0.0108501        2.29449  
    0.0109001        2.29473  
    0.0109501        2.29496  
    0.0110001        2.29519  
    0.0110501        2.29542  
    0.0111001        2.29565  
    0.0111501        2.29587  
    0.0112001         2.2961  
    0.0112501        2.29633  
    0.0113001        2.29655  
    0.0113501        2.29678  
    0.0114001          2.297  
    0.0114501        2.29722  
    0.0115001        2.29745  
    0.0115501        2.29767  
    0.0116001        2.29789  
    0.0116501        2.29811  
    0.0117001        2.29832  
    0.0117501        2.29854  
    0.0118001        2.29876  
    0.0118501        2.29897  
    0.0119001        2.29919  
    0.0119501         2.2994  
    0.0120001        2.29962  
    0.0120501        2.29983  
    0.0121001        2.30004  
    0.0121501        2.30025  
    0.0122001        2.30046  
    0.0122501        2.30067  
    0.0123001        2.30088  
    0.0123501        2.30108  
    0.0124001        2.30129  
    0.0124501        2.30149  
    0.0125001         2.3017  
    0.0125501         2.3019  
    0.0126001        2.30211  
    0.0126501        2.30231  
    0.0127001        2.30251  
    0.0127501        2.30271  
    0.0128001        2.30291  
    0.0128501        2.30311  
    0.0129001         2.3033  
    0.0129501         2.3035  
    0.0130001         2.3037  
    0.0130501        2.30389  
    0.0131001        2.30409  
    0.0131501        2.30428  
    0.0132001        2.30447  
    0.0132501        2.30467  
    0.0133001        2.30486  
    0.0133501        2.30505  
    0.0134001        2.30524  
    0.0134501        2.30543  
    0.0135001        2.30561  
    0.0135501         2.3058  
    0.0136001        2.30599  
    0.0136501        2.30617  
    0.0137001        2.30636  
    0.0137501        2.30654  
    0.0138001        2.30673  
    0.0138501        2.30691  
    0.0139001        2.30709  
    0.0139501        2.30727  
    0.0140001        2.30745  
    0.0140501        2.30763  
    0.0141001        2.30781  
    0.0141501        2.30799  
    0.0142001        2.30816  
    0.0142501        2.30834  
    0.0143001        2.30851  
    0.0143501        2.30869  
    0.0144001        2.30886  
    0.0144501        2.30904  
    0.0145001        2.30921  
    0.0145501        2.30938  
    0.0146001        2.30955  
    0.0146501        2.30972  
    0.0147001        2.30989  
    0.0147501        2.31006  
    0.0148001        2.31023  
    0.0148501        2.31039  
    0.0149001        2.31056  
    0.0149501        2.31072  
    0.0150001        2.31089  
    0.0150501        2.31105  
    0.0151001        2.31122  
    0.0151501        2.31138  
    0.0152001        2.31154  
    0.0152501         2.3117  
    0.0153001        2.31186  
    0.0153501        2.31202  
    0.0154001        2.31218  
    0.0154501        2.31234  
    0.0155001         2.3125  
    0.0155501        2.31265  
    0.0156001        2.31281  
    0.0156501        2.31296  
    0.0157001        2.31312  
    0.0157501        2.31327  
    0.0158001        2.31342  
    0.0158501        2.31358  
    0.0159001        2.31373  
    0.0159501        2.31388  
    0.0160001        2.31403  
    0.0160501        2.31418  
    0.0161001        2.31433  
    0.0161501        2.31448  
    0.0162001        2.31462  
    0.0162501        2.31477  
    0.0163001        2.31491  
    0.0163501        2.31506  
    0.0164001         2.3152  
    0.0164501        2.31535  
    0.0165001        2.31549  
    0.0165501        2.31563  
    0.0166001        2.31578  
    0.0166501        2.31592  
    0.0167001        2.31606  
    0.0167501         2.3162  
    0.0168001        2.31634  
    0.0168501        2.31647  
    0.0169001        2.31661  
    0.0169501        2.31675  
    0.0170001        2.31688  
    0.0170501        2.31702  
    0.0171001        2.31716  
    0.0171501        2.31729  
    0.0172001        2.31742  
    0.0172501        2.31756  
    0.0173001        2.31769  
    0.0173501        2.31782  
    0.0174001        2.31795  
    0.0174501        2.31808  
